"birthyear","race","gender","att","empl","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","online.length","study.choice","RID","online.why","com"
10,1,1,2,2,5,1,1,1,1,12,1,4,4,4,4,5,1,6,5,4,3,2,"control",4,3.7,3,"si.supp",5,9.9,5,5,1,"5fd99306-8dac-fead-42e1-6b58b77516ee","Making extra money",NA
15,1,1,2,1,2,1,1,1,1,12,3,4,3,6,6,6,6,6,6,1,1,4,"si.opp",3,6.2,1,"m.supp",3,4.9,1,3,1,"5fd992f9-a7e9-7741-69ec-63763464c37a",NA,"i have none "
1,1,1,2,6,2,1,1,2,2,9,5,5,5,6,6,6,6,6,6,5,5,5,"si.supp",3,7.8,6,"si.supp",5,9.9,2,5,5,"5fd999dc-1b45-f92d-fadf-8df2af28d74f","2019","Nothing it's all good"
1,2,1,2,3,1,3,2,2,2,11,4,1,5,4,4,4,3,4,6,6,3,2,"control",2,4,3,"m.opp",2,3.8,4,4,1,"5fd99df3-93c3-f36c-6bf5-38b6f4b78f12","Yes I got ","Changing your "
36,3,2,2,2,2,3,3,3,3,10,6,4,4,6,6,6,6,6,6,6,6,6,"control",3,9.5,3,"si.supp",3,9.4,4,2,6,"5fd99da2-380f-37d2-6e64-512d807bd023","Extra money","None"
1,1,1,2,1,6,1,1,1,1,13,5,4,4,4,5,4,4,5,5,4,5,4,"control",4,10,3,"si.supp",4,10,5,4,4,"5fd99f22-3301-d055-6fac-de4108699bf6","I feel very comfortable ","thank you"
33,1,1,2,2,3,1,1,1,1,11,5,6,6,5,6,3,2,1,3,6,2,2,"control",5,7,3,"si.supp",5,8,3,2,4,"5fd9a917-b390-1f69-0cb9-a70193d9f0cd","Boredom",NA
36,1,1,2,6,2,2,1,2,1,10,4,4,3,5,5,3,4,5,3,6,5,5,"si.opp",4,7,3,"control",3,5.4,5,4,1,"5fd9b935-c9b7-b06e-b070-9b287b6c2d7a","xtra money",NA
1,1,1,2,4,3,2,1,2,1,10,4,3,5,5,4,3,3,4,3,6,3,3,"control",4,6.1,3,"control",4,6.3,5,4,2,"5fd9c443-fbe3-3d63-15a7-a8a5425b9856","To earn Swagbucks ",NA
50,1,1,2,1,5,1,2,3,1,10,4,4,5,5,5,5,1,3,1,3,1,2,"m.supp",4,6.7,3,"si.opp",4,7.4,5,5,2,"5fd9cdae-ba6f-f86a-6e2f-7e9c5670e750","Earn rewards","None"
47,1,1,2,2,5,2,2,2,2,12,4,4,5,5,4,1,3,4,4,5,4,4,"m.supp",4,4.8,3,"m.opp",2,1.9,5,5,1,"5fd9cf17-6e22-bead-bbe7-1a96a7790f4b","For rewards ","All good if I get my points "
52,4,1,2,2,7,4,1,2,1,15,1,1,1,4,4,3,1,3,1,4,3,3,"si.opp",1,1,3,"m.supp",2,2.1,5,5,1,"5fd9d30a-589e-e61d-73f1-315059db58ae","For points",NA
55,1,1,2,4,3,1,1,3,2,13,4,4,4,5,5,4,4,4,4,5,3,3,"control",3,5.9,3,"si.opp",4,6.4,5,5,2,"5fd9d3fa-4432-3012-8115-df3a71669f62","For a way to past idle time","It is difficult to comment with little information that was given"
58,4,1,2,4,2,3,3,2,2,9,4,4,4,5,6,6,2,6,3,4,3,6,"si.supp",5,10,3,"si.opp",4,8.1,5,5,2,"5fd9d440-dc32-d033-8186-04ab291aa04b","recommended by my friend",NA
46,1,1,2,2,6,3,3,3,3,13,5,3,6,5,3,6,2,2,3,6,2,1,"m.opp",4,8.2,3,"si.opp",3,5.5,5,5,6,"5fd9d65b-3dec-5643-9118-91e6af0dd2d7","Not really sure",NA
54,1,1,2,4,6,1,2,2,2,11,4,3,6,6,6,4,3,6,3,4,3,5,"m.supp",3,5.4,3,"si.supp",5,10,5,4,2,"5fd9dae4-82cb-51b1-0cfc-46b8644f0e44","extra cash",NA
40,1,1,2,2,5,1,1,1,1,13,5,4,6,5,6,4,5,1,3,5,4,2,"si.opp",4,8.2,3,"si.opp",4,8.2,5,5,1,"5fd9dabe-9e64-6dbf-3650-b62b64ebc3d9","For the money","No nothing "
40,1,1,2,2,5,1,1,1,1,13,5,4,6,5,6,4,5,1,3,5,4,2,"si.opp",4,8.2,3,"si.opp",4,8.2,5,5,1,"5fd9dabe-9e64-6dbf-3650-b62b64ebc3d9","For the money","No nothing "
32,1,1,2,2,5,2,1,2,2,9,1,3,4,4,6,1,1,3,1,6,1,1,"si.supp",3,4.1,3,"si.opp",3,4.7,5,1,6,"5fd9ee09-f0a6-4885-561a-6e2dcb6a8f1f","Earn money on the side ","No it was a pretty good layout "
45,1,1,2,1,2,3,3,2,2,9,4,4,4,5,6,4,3,6,4,4,4,4,"control",4,9.1,3,"m.opp",3,8,5,5,1,"5fd9efaf-8c20-ab99-149a-87e88f289084","Give my opinion earn money",NA
31,1,1,2,2,6,2,1,2,1,10,2,2,2,4,6,6,4,4,5,4,3,2,"si.supp",1,1.4,3,"m.opp",3,1.8,5,5,6,"5fd9f81d-4a5c-0592-01a2-e9350ce58ab3","Free money",NA
52,1,1,2,4,2,1,1,1,2,10,6,5,6,6,6,2,2,5,2,6,2,2,"m.supp",5,9.5,3,"si.supp",5,10,5,5,2,"5fd9fc3b-4dc8-0d33-92a2-11ee03af6954","It’s fun and you at least get something back sometimes ","I would like to know if they’re true "
42,1,1,2,4,5,3,2,3,1,10,4,4,5,4,3,3,1,4,1,6,1,1,"si.supp",4,7.4,3,"si.supp",5,10,5,5,1,"5fd9fd35-5dcd-a756-9480-17ba36f0223f","Compensation",NA
49,1,1,2,4,3,3,3,3,3,11,5,5,5,6,6,1,4,6,4,6,4,4,"m.opp",4,7.1,3,"control",4,7.3,5,5,1,"5fd9ffc3-e365-4a42-4032-afbb58926b86","all good",NA
48,1,2,2,4,3,3,2,1,2,9,6,6,6,6,6,6,1,5,5,5,1,6,"m.supp",3,5.5,7,"si.opp",2,6.8,1,5,6,"5fda00ab-5e6d-670c-b562-bf3b28cce594","FOR FUN",NA
1,1,1,2,2,6,2,1,2,2,12,5,6,6,6,6,2,2,5,3,6,1,2,"m.opp",3,5.5,3,"control",4,8.4,5,5,2,"5fda0142-fe25-1eb1-1dba-96854fe7459b","Extra money",NA
53,4,1,2,4,4,1,2,3,3,13,4,4,4,5,5,6,2,1,1,5,4,4,"m.opp",4,7.4,3,"si.supp",4,6.3,5,5,6,"5fda0270-ac0b-74ee-8b82-81e81e67fe98","To earn some money","none"
59,1,1,2,4,3,2,1,2,2,10,5,4,5,6,6,5,1,2,3,6,2,1,"si.supp",1,1.6,3,"m.opp",4,8.2,5,5,2,"5fda076b-d8b9-9603-eda0-5eb732387647","make a little extra money","Thought everything was well designed."
34,1,1,2,1,7,2,2,2,2,13,4,4,5,5,6,3,6,6,4,5,4,5,"si.supp",4,7,3,"m.opp",3,5.5,5,5,2,"5fda09ec-66ab-b9a8-52cc-d55aaa4bed8a","This is a little side hustle. It pulls in some fun money for me. ",NA
57,1,1,2,4,7,2,1,2,2,13,4,4,6,5,5,1,4,6,5,4,5,5,"m.supp",1,2.4,3,"si.opp",3,4.1,5,5,4,"5fda0ac2-df4c-837e-dbc0-c6f62e7a8299","to get money","none"
1,6,1,2,2,3,1,1,2,2,10,3,4,4,4,5,1,2,5,4,6,4,1,"m.opp",1,1,3,"m.opp",3,4.9,5,2,3,"5fda0b08-d830-401a-a93f-b5063d94cc86","Money ","Ok "
34,1,1,2,2,7,1,2,1,2,12,3,4,5,4,5,3,3,6,4,5,4,4,"m.opp",4,7.3,3,"si.opp",4,8.2,5,5,2,"5fda08e3-b41b-f1f5-3ebd-99e5399ddd1d","To earn a few dollars for gift cards.","These are some thought provoking questions.  Much more interesting that most surveys."
54,1,1,2,4,3,2,2,2,2,11,5,5,6,6,6,6,1,6,1,6,1,4,"si.supp",4,8.2,3,"si.opp",4,7.6,5,2,6,"5fda0e09-f028-7269-4f61-b3d7599210dd","unemployed and this is a source of purchasing ability and a way I can express my opinion on numerous subjects","none"
37,1,1,2,2,3,2,2,2,2,9,5,4,5,5,5,5,4,4,4,1,4,5,"m.opp",4,8.7,3,"m.supp",4,8.1,3,5,2,"5fda0f49-80d6-a784-06d4-ccfff21d1ccb","To earn swag bucks","Nothing comes to mind"
41,1,1,2,2,5,1,2,3,1,13,4,4,5,4,4,2,3,1,2,4,4,1,"m.supp",5,9.1,3,"m.supp",4,7.9,5,5,3,"5fda0ffd-dcad-cf17-20b0-38852b9cda85","Something to pass the time ","none"
33,6,2,2,2,6,2,1,2,1,12,3,3,3,3,3,3,3,3,3,3,3,4,"control",5,10,2,"si.supp",4,5.5,4,2,3,"5fda137c-6524-5eb8-cb00-953aab897cf4",NA,"2020"
44,1,1,2,4,6,1,2,1,1,12,3,3,3,4,3,3,4,4,4,4,3,4,"m.supp",2,5.6,5,"m.opp",2,5.5,1,4,2,"5fda164c-c74c-e005-0280-6451b7faadb2","dunno",NA
39,2,1,2,2,2,1,1,3,1,10,4,3,5,5,4,2,2,4,3,6,3,3,"si.opp",2,4.6,3,"m.opp",3,5.4,5,5,1,"5fda1612-8bc7-b34a-2a37-32a33908cf9b","To earn extra income and I also really enjoy it. ","I've enjoyed the survey thus far"
47,1,1,2,4,2,2,1,2,1,9,4,4,5,5,5,1,2,5,2,6,2,4,"m.supp",4,7,3,"control",4,7.3,5,5,6,"5fda1f40-c088-05ec-685f-aa84409e4bbf","2017",NA
50,4,1,2,1,6,3,2,3,3,12,4,4,5,5,4,5,2,5,3,6,3,4,"m.opp",4,8,3,"control",2,3,5,5,1,"5fda229d-7af4-0cc0-cd8b-812461e3c4e4","REWARDS",NA
55,1,1,2,4,5,2,1,2,1,12,4,4,3,4,4,6,3,3,3,3,3,3,"control",3,1.9,3,"si.supp",3,1.9,5,5,6,"5fda2572-8a41-0207-afe4-f9d80e8abd82","2018","no"
56,1,1,2,4,6,1,1,1,2,13,6,6,1,6,6,5,4,5,4,6,1,6,"si.opp",5,9.1,3,"m.supp",4,9.2,5,5,1,"5fda274a-4a03-7326-8c4a-cf2d43f4820a","Rewards ",NA
63,1,1,2,4,3,3,3,3,3,11,6,6,6,5,6,6,1,6,1,4,1,3,"m.supp",5,10,3,"m.supp",4,10,5,5,1,"5fda2a91-c124-7d9f-77d2-68285df6e5e0","something to do after I retired","none"
40,1,1,2,1,4,3,2,3,3,10,3,3,4,6,6,3,4,6,3,4,3,3,"m.opp",3,6.4,4,"m.opp",2,6.3,3,2,2,"5fda2f0f-3389-7bf6-e06a-ffe12fae3c0a","November 2, 2020","no. thank for the fun survey"
40,1,1,2,1,4,3,2,3,3,10,3,3,4,6,6,3,4,6,3,4,3,3,"m.opp",3,6.4,4,"m.opp",2,6.3,3,2,2,"5fda2f0f-3389-7bf6-e06a-ffe12fae3c0a","November 2, 2020","no. thank for the fun survey"
40,1,1,2,1,4,3,2,3,3,10,3,3,4,6,6,3,4,6,3,4,3,3,"m.opp",3,6.4,4,"m.opp",2,6.3,3,2,2,"5fda2f0f-3389-7bf6-e06a-ffe12fae3c0a","November 2, 2020","no. thank for the fun survey"
40,1,1,2,1,4,3,2,3,3,10,3,3,4,6,6,3,4,6,3,4,3,3,"m.opp",3,6.4,4,"m.opp",2,6.3,3,2,2,"5fda2f0f-3389-7bf6-e06a-ffe12fae3c0a","November 2, 2020","no. thank for the fun survey"
40,1,1,2,1,4,3,2,3,3,10,3,3,4,6,6,3,4,6,3,4,3,3,"m.opp",3,6.4,4,"m.opp",2,6.3,3,2,2,"5fda2f0f-3389-7bf6-e06a-ffe12fae3c0a","November 2, 2020","no. thank for the fun survey"
50,1,1,2,2,7,2,1,2,2,12,4,4,4,4,6,5,2,6,3,6,3,3,"si.supp",4,7.5,3,"si.opp",4,8.2,5,5,1,"5fda3fd4-3fe5-bc0a-6ec1-9f7a8efc0493","free stuff",NA
42,3,1,2,1,4,3,3,3,3,10,4,4,4,4,5,3,3,4,3,5,2,3,"si.opp",3,4.6,3,"si.supp",2,2.8,5,5,2,"5fda429c-cc84-c36e-2423-561a140463eb","something to do","none"
40,1,1,2,4,1,1,1,1,1,11,6,6,6,6,6,1,4,6,1,1,1,6,"si.supp",5,8.9,3,"si.opp",5,7.4,5,5,6,"5fda7e7c-c36e-4f64-b808-4cb6564f9fa9","Fun","Nothing"
30,4,2,2,1,5,2,2,2,2,10,6,6,5,6,6,1,2,5,4,5,1,5,"m.supp",4,9,3,"m.supp",4,9.1,5,5,6,"5fda7ed4-cdd8-a85a-bc67-f59110f7fbec","2010",NA
30,4,2,2,1,5,2,2,2,2,10,6,6,5,6,6,1,2,5,4,5,1,5,"m.supp",4,9,3,"m.supp",4,9.1,5,5,6,"5fda7ed4-cdd8-a85a-bc67-f59110f7fbec","2010",NA
68,1,1,2,4,3,3,1,2,2,10,5,5,5,5,6,5,4,4,2,4,4,5,"m.supp",1,1.1,3,"si.opp",2,1.1,5,5,1,"5fda7ef8-a5e8-eafb-250f-4488480de3e7","To earn gift cards",NA
28,1,1,2,1,3,3,3,1,2,12,3,1,3,3,2,4,4,4,2,5,4,4,"si.supp",4,7.8,3,"m.supp",5,8.6,5,4,2,"5fda7ece-16e3-1fa7-b1d7-60331e5e8785","January 2020",NA
8,1,2,2,2,3,1,2,3,1,9,5,3,6,6,4,4,6,5,5,4,6,6,"si.opp",3,9.1,3,"si.opp",2,6.6,4,5,6,"5fda7f4a-927c-ef8e-b583-953c7b3a81a3","For extra money",NA
41,2,2,2,1,5,1,1,3,1,10,5,5,5,6,5,6,2,3,3,6,4,1,"si.opp",3,5.6,3,"si.supp",5,9.1,5,5,2,"5fda7f18-97a9-cba3-f512-d7d11b679a8a","TO HELP MY VOICE AND OPINIONS BE HEARD","NONE"
55,1,3,2,4,2,1,2,1,2,12,6,6,6,5,2,2,6,6,6,6,6,6,"m.supp",5,7.6,3,"control",5,6.8,5,1,1,"5fda7f0a-83b1-5ec9-71c8-9f737f261317","n/a","n/a"
1,1,1,2,1,3,2,1,2,1,10,6,6,6,6,6,6,6,6,6,6,6,6,"si.opp",5,8.9,1,"si.opp",5,8.2,6,5,2,"5fda7ff2-4f08-deb5-d9b3-9a8db9bbddd8","5 years ago","Great "
39,1,2,2,6,5,4,3,3,3,10,6,4,4,6,6,6,2,1,2,3,3,1,"m.supp",2,2.5,3,"si.opp",4,6.1,5,1,2,"5fda7db8-57f2-a032-004f-c0c9034b8566","Game",NA
1,2,2,2,1,3,1,1,1,2,12,4,5,5,5,3,2,3,4,4,5,4,4,"control",3,5.6,3,"si.supp",4,8.4,5,2,2,"5fda7f22-aabd-be8d-78a1-7afef37c223a","For the  rewards ","I like  the format and the topic. "
27,1,2,2,5,3,1,2,3,1,11,4,3,6,6,6,6,1,1,1,4,1,1,"m.opp",4,5.6,3,"m.opp",3,4.9,5,2,6,"5fda7e1c-c1dc-cbaa-7594-a746dcc66682","Gems in an online game",NA
18,1,1,2,2,5,3,3,1,1,15,5,4,4,4,4,3,6,4,5,4,4,4,"si.supp",4,8.2,3,"si.opp",4,8.3,5,1,5,"5fda7f8a-7823-f822-38f8-74a30f7faace","i don't know","i don't know"
1,1,2,2,4,5,3,3,3,3,12,6,6,6,6,6,5,1,4,1,1,1,1,"si.opp",2,7.3,3,"m.supp",5,8.4,5,5,2,"5fda7eaa-9b20-f7ae-2e65-36f295f05f40","Good way to pass the time and earn rewards.","a few of the questions did not have any ""good"" answers"
1,1,2,2,4,5,3,3,3,3,12,6,6,6,6,6,5,1,4,1,1,1,1,"si.opp",2,7.3,3,"m.supp",5,8.4,5,5,2,"5fda7eaa-9b20-f7ae-2e65-36f295f05f40","Good way to pass the time and earn rewards.","a few of the questions did not have any ""good"" answers"
14,1,2,2,2,7,2,1,2,1,12,5,6,6,6,6,3,1,6,1,1,1,6,"si.opp",4,8.2,3,"m.supp",5,9.3,5,4,1,"5fda7ff9-f80c-9c85-65f9-002ead92c464","A way to supplement income",NA
14,1,2,2,2,7,2,1,2,1,12,5,6,6,6,6,3,1,6,1,1,1,6,"si.opp",4,8.2,3,"m.supp",5,9.3,5,4,1,"5fda7ff9-f80c-9c85-65f9-002ead92c464","A way to supplement income",NA
52,1,1,2,4,1,1,2,1,2,12,5,5,5,5,5,5,2,5,5,5,3,2,"si.supp",4,8.2,3,"m.supp",4,8.2,5,5,1,"5fda7fab-128a-0d96-c55e-27c1848bda21","2014","why do you care about my history of taking surveys?  what's the point?"
51,1,2,2,4,1,2,1,2,2,11,1,1,1,5,6,2,2,6,1,6,4,2,"si.opp",2,3.5,3,"si.opp",4,6.7,5,5,1,"5fda7fcb-8bff-e6ab-84b2-af938b2599dc","To earn gift cards","I liked this survey and the design of questions were good.  I liked how you reconfirmed what a subject was about after the survey question was answered."
51,1,2,2,4,1,2,1,2,2,11,1,1,1,5,6,2,2,6,1,6,4,2,"si.opp",2,3.5,3,"si.opp",4,6.7,5,5,1,"5fda7fcb-8bff-e6ab-84b2-af938b2599dc","To earn gift cards","I liked this survey and the design of questions were good.  I liked how you reconfirmed what a subject was about after the survey question was answered."
48,1,2,2,1,4,2,2,2,2,12,4,3,4,4,4,3,2,1,2,2,4,2,"si.opp",4,6.6,3,"m.opp",3,5.2,5,5,2,"5fda7f00-4128-c92e-5e62-360b9ccb4d87","To earn money","Your survey was slightly different than any I have taken before. Such as asking me what the previous question was about. And fairly short.  So interesting and I liked it. "
56,1,2,2,4,2,3,3,3,3,10,4,4,5,4,5,5,3,2,2,4,3,2,"control",3,6.4,3,"si.opp",3,5.5,5,5,2,"5fda7e4e-a321-ece6-4e33-a9ac5df1fbe4","to have my opinion heard",NA
50,1,2,2,4,3,2,2,2,2,12,5,5,5,5,6,2,1,6,1,5,1,4,"si.opp",4,6.3,3,"control",5,8.2,5,5,2,"5fda803a-2459-fab7-964c-70c186133130","perks","this was different ..."
1,1,2,2,4,3,4,3,3,3,9,2,2,1,1,6,5,1,1,1,1,1,1,"control",3,9.1,3,"m.supp",3,6.4,5,1,4,"5fda7fdb-e70a-6ae0-a9f7-a82917086ff2","Give me points on my computer games","N/A"
49,1,1,2,4,2,1,1,1,1,6,5,5,6,6,6,1,1,3,1,6,1,3,"si.opp",5,9,3,"m.supp",5,10,5,5,2,"5fda7fec-08de-6906-88f5-7a598d10365b","bitcoin",NA
1,1,2,2,1,7,1,2,3,1,13,4,4,4,4,4,6,2,4,2,5,2,3,"si.opp",4,8.3,3,"si.supp",4,7.1,5,5,2,"5fda8066-3884-1da6-e111-92e4cda54795","For money",NA
28,1,2,2,5,7,2,1,2,1,11,5,1,3,NA,NA,NA,1,5,1,1,1,4,"control",3,7.3,3,"control",5,9.8,5,5,2,"5fda7f8c-aafc-e1ff-9c9f-dc546d46167e","I was on maternity leave and it was something fun ",NA
24,1,2,2,6,1,4,3,3,3,12,1,1,1,4,4,1,1,1,1,6,1,1,"si.opp",1,1,3,"si.opp",1,1,5,2,1,"5fda8039-6edf-a264-a5f1-e99fda372d69","I was terminated due to COVID and it's my only source of income.",NA
61,1,1,2,4,6,1,1,1,1,14,1,1,1,5,6,5,4,5,3,NA,NA,NA,"si.opp",5,10,3,"si.opp",5,9.8,5,5,3,"5fda7fd1-4588-a97c-8115-48f20d0edd82","for rewards","none but thanks for the  chance"
18,1,2,2,2,6,1,1,2,1,15,4,5,5,4,5,4,4,5,4,4,5,5,"m.supp",5,10,1,"control",4,10,4,1,3,"5fda7f1e-de8c-08ca-c87a-c0ca26e13893","as hobbies","very good"
1,1,1,2,5,1,4,3,3,3,6,2,2,3,5,6,2,3,1,1,4,1,3,"m.opp",3,4.7,1,"si.supp",5,9.5,5,5,2,"5fda8149-99f3-31b3-84f4-085728a56242","Make some money",NA
9,2,1,2,2,5,1,2,1,2,12,4,5,6,6,1,5,6,5,4,1,2,3,"m.supp",5,10,3,"m.supp",4,9,5,5,2,"5fda7f01-4ed9-6140-d76d-26b6f0435e6a","As a way to earn cash on the side.",NA
47,4,1,2,4,4,3,3,2,2,13,1,6,6,6,6,6,1,3,1,1,3,3,"si.opp",5,10,3,"si.supp",5,10,5,5,2,"5fda8142-4893-d745-ebc8-68443f059692","don't remember",NA
51,1,2,2,4,6,3,3,1,2,11,5,5,5,6,6,5,3,6,4,6,1,5,"m.opp",4,6.9,3,"m.opp",3,7,5,5,3,"5fda8169-0e58-72c0-e138-6f642dce3ee0","Couple years ago ","None"
42,1,1,2,1,4,1,1,1,1,12,5,6,6,6,6,6,1,2,1,1,2,1,"si.supp",5,9.6,3,"control",5,9.5,5,5,1,"5fda8238-2b46-1aa6-ef04-cbad3d401d3e","to earn money",NA
53,1,2,2,4,4,2,1,2,2,13,5,5,5,5,6,5,4,5,3,5,3,3,"m.supp",3,4.5,3,"control",3,4.8,5,4,6,"5fda81c6-b721-e11a-2cc5-b4e63f60367d","To pass time and make some money ",NA
31,1,2,2,5,5,2,1,2,1,9,1,1,1,1,1,3,1,2,1,4,1,1,"si.supp",3,5.2,3,"m.supp",3,3.1,5,5,6,"5fda81e6-5a37-6c2a-8f30-fff8df405674","Unsure ","None"
52,1,1,2,4,6,1,1,1,2,10,5,5,6,6,6,6,4,6,4,6,3,4,"control",5,10,3,"si.supp",5,10,5,5,6,"5fda820e-e883-5392-3333-d0cf11182f93","bored and saw that I could get paid to do some",NA
43,1,2,2,5,1,3,2,3,1,11,4,1,5,6,6,5,3,6,2,6,3,4,"si.supp",2,4.8,3,"si.supp",4,8.9,5,5,2,"5fda81e5-6f1b-c872-f569-ab6251ce1845","for fun","very unique"
40,1,2,2,6,1,3,1,2,2,11,4,3,4,5,6,3,2,6,3,6,4,3,"control",5,8.9,3,"control",4,8.3,5,5,6,"5fda81f9-14f5-f821-df5b-e69aa3d10e9c","Extra income",NA
46,1,2,2,6,1,3,3,3,3,9,1,6,6,6,6,6,1,1,1,4,1,4,"m.opp",4,8.2,3,"control",5,9.9,5,5,1,"5fda8203-ee09-4f3d-3711-a48f619d22b1","to earn money","thank you"
1,1,2,2,6,3,2,2,2,2,11,4,4,4,5,5,5,2,5,6,NA,NA,NA,"si.supp",1,2.4,3,"si.opp",4,5,5,5,6,"5fda82b8-ed4c-56c6-0723-0927e0546c13","Extra money ",NA
54,1,1,2,4,3,2,1,2,2,10,6,6,6,NA,NA,NA,4,3,2,6,2,4,"control",4,9.2,3,"m.opp",3,5.8,5,3,1,"5fda8232-1316-ef23-c4cd-ebcbd25bdb3b","2020","None, great survey!"
59,1,2,2,4,2,1,1,1,2,11,4,3,4,5,4,6,2,4,3,4,2,2,"si.opp",4,8.4,3,"m.supp",4,7.4,5,5,5,"5fda8211-d4bc-fd54-f324-298b9bae5391","It's interesting and became a hobby.",NA
1,1,2,2,1,7,1,2,2,2,13,4,4,5,5,5,3,1,5,5,6,4,3,"si.supp",4,8.3,3,"m.opp",4,5.1,5,5,2,"5fda828c-e476-aae6-3688-d2ed9dfc6500","Extra cash ",NA
26,1,1,2,2,7,1,1,1,1,12,6,5,5,6,6,6,6,3,3,1,6,1,"m.opp",5,10,3,"m.opp",5,10,5,5,1,"5fda8120-a3b9-a39f-ad60-800bcc902143","Rewards","Nope!"
35,2,2,2,2,3,3,3,3,3,15,5,6,6,5,6,6,1,1,1,1,1,1,"control",4,7.5,3,"si.supp",5,9.9,5,2,2,"5fda82ce-10c7-bf16-282e-7528bcdf0354","October ","No comments "
63,1,1,2,4,3,2,1,2,2,9,2,2,6,4,6,5,1,5,1,6,2,5,"si.opp",1,1.9,3,"control",4,4.6,5,5,2,"5fda8215-4a68-2111-21a6-5fe631394054","I AM 80 AND RETIRED","NO THANKS"
63,1,1,2,4,3,2,1,2,2,9,2,2,6,4,6,5,1,5,1,6,2,5,"si.opp",1,1.9,3,"control",4,4.6,5,5,2,"5fda8215-4a68-2111-21a6-5fe631394054","I AM 80 AND RETIRED","NO THANKS"
57,1,2,2,4,2,3,1,2,2,10,2,3,6,6,6,6,2,5,3,4,3,3,"m.opp",3,2.2,3,"control",4,7.4,5,5,4,"5fda8264-b5e0-52b3-4778-ed3e03636cfa","I found it interesting and fun","this was a very different type of survey"
3,2,2,2,2,5,3,1,2,2,10,4,1,6,5,3,4,1,2,5,6,3,1,"si.supp",3,6.2,6,"si.supp",3,5.5,6,4,4,"5fda8421-30f8-b15d-0daf-aef2413d5e85","To get money ","I hope you don’t lie about this"
1,2,2,2,1,3,1,1,1,1,9,4,3,3,5,4,4,3,4,3,3,3,2,"si.opp",2,5.6,3,"m.supp",3,5.8,3,3,2,"5fda8427-3f71-8ce9-d4cf-e4fc1f1ca41d",NA,NA
59,1,1,2,4,7,2,1,2,2,13,2,4,2,3,5,4,2,5,2,6,2,3,"si.opp",1,1.2,3,"m.opp",2,3.6,5,5,2,"5fda835b-1e0c-b1fe-0326-54d4fc000f7a",NA,NA
42,6,1,2,1,7,1,2,1,2,13,5,3,5,3,6,2,2,5,4,4,3,3,"m.opp",5,10,3,"si.supp",3,5,5,5,2,"5fda83db-3e8d-5126-87a9-3c92c7a018de","around 2005",NA
53,1,2,2,4,5,1,2,1,2,12,6,6,6,6,3,6,1,6,6,6,1,3,"control",3,5.8,3,"control",3,5.5,5,5,1,"5fda83fc-6d7d-4102-59ae-e65093637476","for the money","none"
9,1,2,2,2,3,4,3,3,3,10,2,1,1,6,6,4,1,2,1,5,1,1,"si.supp",3,5,3,"si.opp",3,5.4,5,3,1,"5fda8425-2ddf-27f6-0245-14f3d84e1311","I don't remember ","None"
15,1,2,2,1,5,1,1,2,1,12,2,4,4,6,6,6,4,6,6,1,4,6,"m.opp",5,10,3,"si.supp",5,10,5,3,6,"5fda81fb-f3cd-ef4f-f5c6-731a5a7d0a9c","i like it","nothing"
26,1,2,2,2,5,1,2,2,2,12,4,4,4,5,5,4,5,5,4,4,4,4,"si.opp",4,5.4,2,"si.opp",3,6.8,1,3,2,"5fda8247-c2b4-48a9-17e1-2c1724419b6a","gift cards","none"
51,1,1,2,4,4,2,1,2,1,9,1,2,4,2,6,2,3,3,2,6,2,3,"si.supp",1,1.3,3,"si.supp",3,4.5,5,5,2,"5fda84d9-7734-7024-2408-0236e871cbf4","Use up spare time, ","Nothing in particular "
46,1,1,2,4,2,1,1,2,2,12,1,1,1,1,2,2,3,3,3,6,6,6,"control",3,5.5,3,"m.opp",3,5.4,5,5,6,"5fda85f7-6c87-abe8-f5df-4280a1857a3e","i do not know",NA
48,1,1,2,4,2,3,3,1,1,13,5,6,6,6,6,3,3,6,2,NA,NA,NA,"control",4,6.7,3,"m.opp",5,10,5,5,1,"5fda845e-2f8b-ec20-4cea-ab61199289fb","a great way to pick up extra cash",NA
58,1,2,2,4,1,1,2,2,1,9,3,4,4,5,5,6,4,5,3,5,4,3,"si.opp",1,1.9,3,"si.supp",3,3.7,5,5,2,"5fda85cf-606b-67cd-99fd-739a0cb19d30","sounded interesting and to earn a little extra money",NA
60,1,1,2,4,4,1,2,1,2,11,5,5,6,5,5,5,2,6,3,5,1,5,"control",4,8.4,3,"m.opp",4,7.4,5,5,3,"5fda8556-bdf5-7a98-b212-cde90d1eff7b","ffffffffffffffffffff","mkkkkkkhh"
1,1,2,2,5,4,3,3,3,3,12,4,3,3,4,6,2,3,4,3,3,2,3,"m.supp",3,5.4,3,"m.supp",5,8.5,5,5,6,"5fda83b5-413e-ffc7-f4f4-1cd90871afd5","To make extra money",NA
16,3,2,2,5,3,1,1,1,1,10,6,5,6,NA,NA,NA,2,3,1,4,3,1,"si.opp",3,4.7,3,"m.supp",3,5.5,5,5,3,"5fda8610-da0c-d39b-c4bd-ecaddfd90908","To have extra money",NA
